287.000,119166.667,7.883,6.450,10.799,-1.325,4.002,-2.677
288.000,119583.333,8.550,6.760,11.378,-1.652,4.246,-2.594
289.000,120000.000,8.954,6.839,11.648,-1.948,4.417,-2.469
290.000,120416.667,9.091,6.688,11.604,-2.210,4.513,-2.302
291.000,120833.333,8.960,6.312,11.252,-2.433,4.531,-2.098
292.000,121250.000,8.566,5.719,10.598,-2.614,4.472,-1.858
293.000,121666.667,7.917,4.921,9.655,-2.748,4.336,-1.588
294.000,122083.333,7.027,3.935,8.443,-2.834,4.126,-1.292
295.000,122500.000,5.912,2.777,6.983,-2.871,3.846,-0.974
296.000,122916.667,4.594,1.472,5.302,-2.858,3.499,-0.642
297.000,123333.333,3.097,0.042,3.431,-2.795,3.093,-0.299
298.000,123750.000,1.448,-1.486,1.404,-2.682,2.634,0.048
299.000,124166.667,-0.322,-3.085,-0.743,-2.523,2.130,0.393
300.000,124583.333,-2.181,-4.724,-2.970,-2.320,1.590,0.730
301.000,125000.000,-4.096,-6.375,-5.240,-2.076,1.022,1.054
302.000,125416.667,-6.033,-8.006,-7.510,-1.795,0.437,1.359
303.000,125833.333,-7.956,-9.591,-9.741,-1.484,-0.156,1.639
304.000,126250.000,-9.831,-11.097,-11.892,-1.145,-0.746,1.891
305.000,126666.667,-11.624,-12.500,-13.925,-0.786,-1.323,2.109
306.000,127083.333,-13.304,-13.772,-15.804,-0.413,-1.878,2.291
307.000,127500.000,-14.839,-14.891,-17.495,-0.032,-2.400,2.432
308.000,127916.667,-16.202,-15.837,-18.968,0.351,-2.882,2.531
309.000,128333.333,-17.368,-16.590,-20.195,0.728,-3.314,2.585
310.000,128750.000,-18.316,-17.138,-21.156,1.094,-3.689,2.595
311.000,129166.667,-19.027,-17.469,-21.830,1.442,-4.001,2.559
312.000,129583.333,-19.489,-17.576,-22.207,1.766,-4.245,2.480
313.000,130000.000,-19.692,-17.456,-22.277,2.061,-4.416,2.356
314.000,130416.667,-19.632,-17.110,-22.039,2.321,-4.512,2.191
315.000,130833.333,-19.307,-16.542,-21.494,2.542,-4.530,1.989
316.000,131250.000,-18.722,-15.760,-20.651,2.720,-4.471,1.751
317.000,131666.667,-17.886,-14.777,-19.523,2.853,-4.335,1.483
318.000,132083.333,-16.812,-13.609,-18.129,2.937,-4.126,1.188
