1.000,0.000,-0.000,-0.001,0.001,-0.000,0.000,-0.000
2.000,416.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
3.000,833.333,0.000,-0.001,0.001,-0.000,0.000,-0.000
4.000,1250.000,0.000,-0.001,0.001,-0.000,0.000,-0.000
5.000,1666.667,0.000,-0.001,0.001,-0.000,0.000,0.000
6.000,2083.333,0.000,-0.001,0.000,-0.000,0.000,0.000
7.000,2500.000,0.001,-0.001,0.000,-0.000,0.000,0.000
8.000,2916.667,0.001,-0.001,0.000,-0.000,0.000,0.000
9.000,3333.333,0.001,-0.001,0.000,-0.000,0.000,0.000
10.000,3750.000,0.001,-0.001,0.000,-0.000,0.000,0.000
11.000,4166.667,0.001,-0.001,-0.000,-0.000,0.000,0.000
12.000,4583.333,0.001,-0.001,-0.000,-0.000,0.000,0.000
13.000,5000.000,0.001,-0.001,-0.000,-0.000,-0.000,0.000
14.000,5416.667,0.001,-0.000,-0.000,-0.000,-0.000,0.000
15.000,5833.333,0.001,-0.000,-0.001,-0.000,-0.000,0.000
16.000,6250.000,0.001,-0.000,-0.001,-0.000,-0.000,0.000
17.000,6666.667,0.001,-0.000,-0.001,-0.000,-0.000,0.000
18.000,7083.333,0.001,0.000,-0.001,-0.000,-0.000,0.000
19.000,7500.000,0.001,0.000,-0.001,-0.000,-0.000,0.000
20.000,7916.667,0.001,0.000,-0.001,-0.000,-0.000,0.000
21.000,8333.333,0.001,0.000,-0.001,0.000,-0.000,0.000
22.000,8750.000,0.000,0.000,-0.001,0.000,-0.000,0.000
23.000,9166.667,0.000,0.001,-0.001,0.000,-0.000,0.000
24.000,9583.333,0.000,0.001,-0.001,0.000,-0.000,0.000
25.000,10000.000,0.000,0.001,-0.001,0.000,-0.000,0.000
26.000,10416.667,-0.000,0.001,-0.001,0.000,-0.000,0.000
27.000,10833.333,-0.000,0.001,-0.001,0.000,-0.000,0.000
28.000,11250.000,-0.000,0.001,-0.001,0.000,-0.000,0.000
29.000,11666.667,-0.000,0.001,-0.001,0.000,-0.000,-0.000
30.000,12083.333,-0.000,0.001,-0.000,0.000,-0.000,-0.000
31.000,12500.000,-0.001,0.001,-0.000,0.000,-0.000,-0.000
32.000,12916.667,-0.001,0.001,-0.000,0.000,-0.000,-0.000
33.000,13333.333,-0.001,0.001,-0.000,0.000,-0.000,-0.000
34.000,13750.000,-0.001,0.001,0.000,0.000,-0.000,-0.000
35.000,14166.667,-0.001,0.001,0.000,0.000,-0.000,-0.000
36.000,14583.333,-0.001,0.001,0.000,0.000,-0.000,-0.000
37.000,15000.000,-0.001,0.001,0.000,0.000,0.000,-0.000
38.000,15416.667,-0.001,0.000,0.000,0.000,0.000,-0.000
39.000,15833.333,-0.001,0.000,0.001,0.000,0.000,-0.000
40.000,16250.000,-0.001,0.000,0.001,0.000,0.000,-0.000
41.000,16666.667,-0.001,0.000,0.001,0.000,0.000,-0.000
42.000,17083.333,-0.001,0.000,0.001,0.000,0.000,-0.000
43.000,17500.000,-0.001,-0.000,0.001,0.000,0.000,-0.000
44.000,17916.667,-0.001,-0.000,0.001,0.000,0.000,-0.000
45.000,18333.333,-0.001,-0.000,0.001,-0.000,0.000,-0.000
46.000,18750.000,-0.000,-0.000,0.001,-0.000,0.000,-0.000
47.000,19166.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
48.000,19583.333,-0.000,-0.001,0.001,-0.000,0.000,-0.000
49.000,20000.000,-0.000,-0.001,0.001,-0.000,0.000,-0.000
50.000,20416.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
51.000,20833.333,0.000,-0.001,0.001,-0.000,0.000,-0.000
52.000,21250.000,0.000,-0.001,0.001,-0.000,0.000,-0.000
53.000,21666.667,0.000,-0.001,0.001,-0.000,0.000,0.000
54.000,22083.333,0.000,-0.001,0.000,-0.000,0.000,0.000
55.000,22500.000,0.001,-0.001,0.000,-0.000,0.000,0.000
56.000,22916.667,0.001,-0.001,0.000,-0.000,0.000,0.000
57.000,23333.333,0.001,-0.001,0.000,-0.000,0.000,0.000
58.000,23750.000,0.001,-0.001,0.000,-0.000,0.000,0.000
59.000,24166.667,0.001,-0.001,-0.000,-0.000,0.000,0.000
60.000,24583.333,0.001,-0.001,-0.000,-0.000,0.000,0.000
61.000,25000.000,0.001,-0.001,-0.000,-0.000,-0.000,0.000
62.000,25416.667,0.001,-0.000,-0.000,-0.000,-0.000,0.000
63.000,25833.333,0.001,-0.000,-0.001,-0.000,-0.000,0.000
64.000,26250.000,0.001,-0.000,-0.001,-0.000,-0.000,0.000
65.000,26666.667,0.001,-0.000,-0.001,-0.000,-0.000,0.000
66.000,27083.333,0.001,0.000,-0.001,-0.000,-0.000,0.000
67.000,27500.000,0.001,0.000,-0.001,-0.000,-0.000,0.000
68.000,27916.667,0.001,0.000,-0.001,-0.000,-0.000,0.000
69.000,28333.333,0.001,0.000,-0.001,0.000,-0.000,0.000
70.000,28750.000,0.000,0.000,-0.001,0.000,-0.000,0.000
71.000,29166.667,0.000,0.001,-0.001,0.000,-0.000,0.000
72.000,29583.333,0.000,0.001,-0.001,0.000,-0.000,0.000
73.000,30000.000,0.000,0.001,-0.001,0.000,-0.000,0.000
74.000,30416.667,-0.000,0.001,-0.001,0.000,-0.000,0.000
75.000,30833.333,-0.000,0.001,-0.001,0.000,-0.000,0.000
76.000,31250.000,-0.000,0.001,-0.001,0.000,-0.000,0.000
77.000,31666.667,-0.000,0.001,-0.001,0.000,-0.000,-0.000
78.000,32083.333,-0.000,0.001,-0.000,0.000,-0.000,-0.000
79.000,32500.000,-0.001,0.001,-0.000,0.000,-0.000,-0.000
80.000,32916.667,-0.001,0.001,-0.000,0.000,-0.000,-0.000
81.000,33333.333,-0.001,0.001,-0.000,0.000,-0.000,-0.000
82.000,33750.000,-0.001,0.001,0.000,0.000,-0.000,-0.000
83.000,34166.667,-0.001,0.001,0.000,0.000,-0.000,-0.000
84.000,34583.333,-0.001,0.001,0.000,0.000,-0.000,-0.000
85.000,35000.000,-0.001,0.001,0.000,0.000,0.000,-0.000
86.000,35416.667,-0.001,0.000,0.000,0.000,0.000,-0.000
87.000,35833.333,-0.001,0.000,0.001,0.000,0.000,-0.000
88.000,36250.000,-0.001,0.000,0.001,0.000,0.000,-0.000
89.000,36666.667,-0.001,0.000,0.001,0.000,0.000,-0.000
90.000,37083.333,-0.001,0.000,0.001,0.000,0.000,-0.000
91.000,37500.000,-0.001,-0.000,0.001,0.000,0.000,-0.000
92.000,37916.667,-0.001,-0.000,0.001,0.000,0.000,-0.000
93.000,38333.333,-0.001,-0.000,0.001,-0.000,0.000,-0.000
94.000,38750.000,-0.000,-0.000,0.001,-0.000,0.000,-0.000
95.000,39166.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
96.000,39583.333,-0.000,-0.001,0.001,-0.000,0.000,-0.000
97.000,40000.000,-0.000,-0.001,0.001,-0.000,0.000,-0.000
98.000,40416.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
99.000,40833.333,0.000,-0.001,0.001,-0.000,0.000,-0.000
100.000,41250.000,0.000,-0.001,0.001,-0.000,0.000,-0.000
101.000,41666.667,0.000,-0.001,0.001,-0.000,0.000,0.000
102.000,42083.333,0.000,-0.001,0.000,-0.000,0.000,0.000
103.000,42500.000,0.001,-0.001,0.000,-0.000,0.000,0.000
104.000,42916.667,0.001,-0.001,0.000,-0.000,0.000,0.000
105.000,43333.333,0.001,-0.001,0.000,-0.000,0.000,0.000
106.000,43750.000,0.001,-0.001,0.000,-0.000,0.000,0.000
107.000,44166.667,0.001,-0.001,-0.000,-0.000,0.000,0.000
108.000,44583.333,0.001,-0.001,-0.000,-0.000,0.000,0.000
109.000,45000.000,0.001,-0.001,-0.000,-0.000,-0.000,0.000
110.000,45416.667,0.001,-0.000,-0.000,-0.000,-0.000,0.000
111.000,45833.333,0.001,-0.000,-0.001,-0.000,-0.000,0.000
112.000,46250.000,0.001,-0.000,-0.001,-0.000,-0.000,0.000
113.000,46666.667,0.001,-0.000,-0.001,-0.000,-0.000,0.000
114.000,47083.333,0.001,0.000,-0.001,-0.000,-0.000,0.000
115.000,47500.000,0.001,0.000,-0.001,-0.000,-0.000,0.000
116.000,47916.667,0.001,0.000,-0.001,-0.000,-0.000,0.000
117.000,48333.333,0.001,0.000,-0.001,0.000,-0.000,0.000
118.000,48750.000,0.000,0.000,-0.001,0.000,-0.000,0.000
119.000,49166.667,0.000,0.001,-0.001,0.000,-0.000,0.000
120.000,49583.333,0.000,0.001,-0.001,0.000,-0.000,0.000
121.000,50000.000,0.000,0.001,-0.001,0.000,-0.000,0.000
122.000,50416.667,-0.000,0.001,-0.001,0.000,-0.000,0.000
123.000,50833.333,-0.000,0.001,-0.001,0.000,-0.000,0.000
124.000,51250.000,-0.000,0.001,-0.001,0.000,-0.000,0.000
125.000,51666.667,-0.000,0.001,-0.001,0.000,-0.000,-0.000
126.000,52083.333,-0.000,0.001,-0.000,0.000,-0.000,-0.000
127.000,52500.000,-0.001,0.001,-0.000,0.000,-0.000,-0.000
128.000,52916.667,-0.001,0.001,-0.000,0.000,-0.000,-0.000
129.000,53333.333,-0.001,0.001,-0.000,0.000,-0.000,-0.000
130.000,53750.000,-0.001,0.001,0.000,0.000,-0.000,-0.000
131.000,54166.667,-0.001,0.001,0.000,0.000,-0.000,-0.000
132.000,54583.333,-0.001,0.001,0.000,0.000,-0.000,-0.000
133.000,55000.000,-0.001,0.001,0.000,0.000,0.000,-0.000
134.000,55416.667,-0.001,0.000,0.000,0.000,0.000,-0.000
135.000,55833.333,-0.001,0.000,0.001,0.000,0.000,-0.000
136.000,56250.000,-0.001,0.000,0.001,0.000,0.000,-0.000
137.000,56666.667,-0.001,0.000,0.001,0.000,0.000,-0.000
138.000,57083.333,-0.001,0.000,0.001,0.000,0.000,-0.000
139.000,57500.000,-0.001,-0.000,0.001,0.000,0.000,-0.000
140.000,57916.667,-0.001,-0.000,0.001,0.000,0.000,-0.000
141.000,58333.333,-0.001,-0.000,0.001,-0.000,0.000,-0.000
142.000,58750.000,-0.000,-0.000,0.001,-0.000,0.000,-0.000
143.000,59166.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
144.000,59583.333,-0.000,-0.001,0.001,-0.000,0.000,-0.000
145.000,60000.000,-0.000,-0.001,0.001,-0.000,0.000,-0.000
146.000,60416.667,-0.000,-0.001,0.001,-0.000,0.000,-0.000
147.000,60833.333,0.000,-0.001,0.001,-0.000,0.000,-0.000
148.000,61250.000,0.000,-0.001,0.001,-0.000,0.000,-0.000
149.000,61666.667,0.000,-0.001,0.001,-0.000,0.000,0.000
150.000,62083.333,0.000,-0.001,0.000,-0.000,0.000,0.000
151.000,62500.000,0.001,-0.001,0.000,-0.000,0.000,0.000
152.000,62916.667,0.001,-0.001,0.000,-0.000,0.000,0.000
153.000,63333.333,0.001,-0.001,0.000,-0.000,0.000,0.000
154.000,63750.000,0.001,-0.001,0.000,-0.000,0.000,0.000
155.000,64166.667,0.001,-0.001,-0.000,-0.000,0.000,0.000
156.000,64583.333,0.001,-0.001,-0.000,-0.000,0.000,0.000
157.000,65000.000,0.001,-0.001,-0.000,-0.000,-0.000,0.000
158.000,65416.667,0.001,-0.000,-0.000,-0.000,-0.000,0.000
159.000,65833.333,0.001,-0.000,-0.001,-0.000,-0.000,0.000
160.000,66250.000,0.001,-0.000,-0.001,-0.000,-0.000,0.000
161.000,66666.667,0.001,-0.000,-0.001,-0.000,-0.000,0.000
162.000,67083.333,0.001,0.000,-0.001,-0.000,-0.000,0.000
163.000,67500.000,0.001,0.000,-0.001,-0.000,-0.000,0.000
164.000,67916.667,0.001,0.000,-0.001,-0.000,-0.000,0.000
165.000,68333.333,0.001,0.000,-0.001,0.000,-0.000,0.000
166.000,68750.000,0.000,0.000,-0.001,0.000,-0.000,0.000
167.000,69166.667,0.000,0.001,-0.001,0.000,-0.000,0.000
168.000,69583.333,0.000,0.001,-0.001,0.000,-0.000,0.000
169.000,70000.000,0.000,0.001,-0.001,0.000,-0.000,0.000
170.000,70416.667,-0.000,0.001,-0.001,0.000,-0.000,0.000
171.000,70833.333,-0.000,0.001,-0.001,0.000,-0.000,0.000
172.000,71250.000,-0.000,0.001,-0.001,0.000,-0.000,0.000
173.000,71666.667,-0.000,0.001,-0.001,0.000,-0.000,-0.000
174.000,72083.333,-0.000,0.001,-0.000,0.000,-0.000,-0.000
175.000,72500.000,-0.001,0.001,-0.000,0.000,-0.000,-0.000
176.000,72916.667,-0.001,0.001,-0.000,0.000,-0.000,-0.000
177.000,73333.333,-0.001,0.001,-0.000,0.000,-0.000,-0.000
178.000,73750.000,-0.001,0.001,0.000,0.000,-0.000,-0.000
